Record_Time,Temperature,Speed,Vibration,Current
2024-07-31 15:39:26.000,83.4,1268.3,2.7,9.4
2024-07-31 15:40:26.000,81.7,1999.7,5.1,11.3
2024-07-31 15:41:26.000,68.5,1387.3,5.9,9.7
2024-07-31 15:42:26.000,79.1,1709.8,4.2,10.2
2024-07-31 15:43:26.000,79.1,937.5,4.2,5.0
2024-07-31 15:44:26.000,69.3,1854.0,3.1,10.0
2024-07-31 15:45:26.000,79.1,1815.7,6.6,6.3
2024-07-31 15:46:26.000,82.7,1529.2,4.3,7.6
2024-07-31 15:47:26.000,69.4,1431.9,5.2,7.3
2024-07-31 15:48:26.000,70.4,1620.0,5.6,7.9
2024-07-31 15:49:26.000,80.1,2186.6,6.5,8.9
2024-07-31 15:50:26.000,76.4,971.0,4.8,9.0
2024-07-31 15:51:26.000,77.8,1734.6,4.5,11.3
2024-07-31 15:52:26.000,76.7,1226.5,5.2,10.4
2024-07-31 15:53:26.000,77.0,1494.0,6.3,6.2
2024-07-31 15:54:26.000,68.4,1425.6,4.8,10.2
2024-07-31 15:55:26.000,80.2,1371.5,4.0,10.6
2024-07-31 15:56:26.000,80.8,1496.9,3.5,9.3
2024-07-31 15:57:26.000,73.9,1159.7,3.8,9.9
2024-07-31 15:58:26.000,74.8,1808.8,5.9,10.4
2024-07-31 15:59:26.000,67.3,961.8,4.7,11.5
2024-07-31 16:00:26.000,77.6,1661.9,4.4,6.9
2024-07-31 16:01:26.000,77.9,1402.0,4.3,9.5
2024-07-31 16:02:26.000,74.7,1148.7,5.1,13.0
2024-07-31 16:03:26.000,80.6,1560.7,4.8,12.8
2024-07-31 16:04:26.000,73.3,1032.9,4.7,11.7
2024-07-31 16:05:26.000,77.8,1511.9,6.3,11.1
2024-07-31 16:06:26.000,69.9,1073.1,6.5,13.3
2024-07-31 16:07:26.000,74.9,1638.4,3.4,13.8
2024-07-31 16:08:26.000,74.1,1222.7,5.3,9.7
2024-07-31 16:09:26.000,76.1,1364.7,4.2,8.1
2024-07-31 16:10:26.000,73.2,1588.2,4.8,9.5
2024-07-31 16:11:26.000,74.3,1268.2,5.3,16.2
2024-07-31 16:12:26.000,79.1,1482.6,4.8,6.9
2024-07-31 16:13:26.000,72.8,1045.9,5.2,9.1
2024-07-31 16:14:26.000,67.0,1689.3,5.7,7.2
2024-07-31 16:15:26.000,83.7,2029.5,5.3,10.2
2024-07-31 16:16:26.000,81.9,2337.7,4.4,7.6
2024-07-31 16:17:26.000,68.5,1527.4,4.4,9.8
2024-07-31 16:18:26.000,78.4,1736.5,3.6,6.1
2024-07-31 16:19:26.000,72.5,965.8,4.1,11.2
2024-07-31 16:20:26.000,76.3,1950.8,7.0,12.4
2024-07-31 16:21:26.000,76.5,1732.9,4.2,9.2
2024-07-31 16:22:26.000,73.8,1354.8,3.8,9.7
2024-07-31 16:23:26.000,71.1,1871.2,5.3,9.7
2024-07-31 16:24:26.000,71.5,1423.7,4.9,10.4
2024-07-31 16:25:26.000,70.4,1362.6,4.8,9.9
2024-07-31 16:26:26.000,70.8,1642.6,6.4,11.5
2024-07-31 16:27:26.000,74.7,1181.0,5.5,12.5
2024-07-31 16:28:26.000,71.4,1806.5,4.5,8.4
2024-07-31 16:29:26.000,78.4,1183.2,4.6,9.4
2024-07-31 16:30:26.000,82.4,1185.0,4.5,11.8
2024-07-31 16:31:26.000,72.1,1227.1,5.9,7.2
2024-07-31 16:32:26.000,76.2,1727.9,4.7,6.1
2024-07-31 16:33:26.000,77.5,1315.0,3.2,10.5
2024-07-31 16:34:26.000,77.4,1095.6,5.0,11.0
2024-07-31 16:35:26.000,75.4,1318.3,3.5,8.6
2024-07-31 16:36:26.000,78.7,1490.4,7.2,8.8
2024-07-31 16:37:26.000,77.4,1145.7,4.0,8.5
2024-07-31 16:38:26.000,68.8,1154.5,4.8,8.3
2024-07-31 16:39:26.000,79.3,2133.4,5.3,11.4
2024-07-31 16:40:26.000,79.4,1241.8,4.7,7.6
2024-07-31 16:41:26.000,71.2,1403.1,4.7,9.5
2024-07-31 16:42:26.000,75.2,1389.8,5.4,8.2
2024-07-31 16:43:26.000,78.4,1373.6,6.5,7.1
2024-07-31 16:44:26.000,74.0,1686.4,5.8,11.7
2024-07-31 16:45:26.000,80.4,1784.4,6.5,9.0
2024-07-31 16:46:26.000,86.8,1408.2,4.0,10.4
2024-07-31 16:47:26.000,71.1,1129.1,5.3,7.0
2024-07-31 16:48:26.000,68.1,1882.3,5.2,8.5
2024-07-31 16:49:26.000,76.5,1471.4,5.4,11.5
2024-07-31 16:50:26.000,78.6,2019.1,6.4,15.2
2024-07-31 16:51:26.000,73.8,826.3,4.8,6.0
2024-07-31 16:52:26.000,82.3,1558.6,4.6,9.6
2024-07-31 16:53:26.000,68.3,2075.6,5.5,10.8
2024-07-31 16:54:26.000,78.5,1394.0,3.2,8.8
2024-07-31 16:55:26.000,72.0,1432.4,4.8,11.7
2024-07-31 16:56:26.000,83.6,1588.7,4.9,8.3
2024-07-31 16:57:26.000,85.0,1332.4,4.1,10.3
2024-07-31 16:58:26.000,71.2,1406.4,6.1,9.0
2024-07-31 16:59:26.000,72.3,1398.7,3.9,12.4
2024-07-31 17:00:26.000,79.3,1311.8,4.9,8.6
2024-07-31 17:01:26.000,73.1,1868.7,5.3,9.3
2024-07-31 17:02:26.000,74.8,1638.3,6.4,11.9
2024-07-31 17:03:26.000,75.1,1575.2,5.0,7.9
2024-07-31 17:04:26.000,65.4,1742.6,5.9,10.1
2024-07-31 17:05:26.000,74.9,1420.7,5.7,6.4
2024-07-31 17:06:26.000,71.6,1267.7,5.1,7.8
2024-07-31 17:07:26.000,72.5,1319.2,3.9,10.8
2024-07-31 17:08:26.000,82.2,1500.5,3.6,8.0
2024-07-31 17:09:26.000,68.7,1182.2,5.1,8.9
2024-07-31 17:10:26.000,79.1,1349.9,4.5,11.0
2024-07-31 17:11:26.000,73.6,1345.2,5.9,8.8
2024-07-31 17:12:26.000,73.6,2137.4,5.7,11.6
2024-07-31 17:13:26.000,79.0,667.9,4.8,10.4
2024-07-31 17:14:26.000,76.7,1446.1,3.8,10.9
2024-07-31 17:15:26.000,77.9,2017.7,5.5,12.5
2024-07-31 17:16:26.000,79.8,1536.6,4.0,10.6
2024-07-31 17:17:26.000,73.3,1726.0,4.2,13.1
2024-07-31 17:18:26.000,71.9,1529.9,4.0,11.8
2024-07-31 17:19:26.000,69.6,1299.8,4.9,9.0
2024-07-31 17:20:26.000,70.9,827.4,6.2,12.6
2024-07-31 17:21:26.000,89.7,1561.6,5.0,10.5
2024-07-31 17:22:26.000,81.2,1267.3,4.6,9.2
2024-07-31 17:23:26.000,68.2,1259.9,3.5,10.6
2024-07-31 17:24:26.000,68.4,1350.3,5.6,12.2
2024-07-31 17:25:26.000,77.4,2023.5,4.2,10.9
2024-07-31 17:26:26.000,77.7,2221.5,5.1,13.6
2024-07-31 17:27:26.000,77.7,1565.2,4.6,12.2
2024-07-31 17:28:26.000,73.7,1360.6,5.8,11.0
2024-07-31 17:29:26.000,74.4,1146.8,4.8,7.9
2024-07-31 17:30:26.000,76.6,1640.6,4.9,9.6
2024-07-31 17:31:26.000,75.4,2034.9,5.5,10.1
2024-07-31 17:32:26.000,63.9,1425.8,7.1,11.4
2024-07-31 17:33:26.000,73.9,786.3,5.9,11.3
2024-07-31 17:34:26.000,70.7,1701.0,4.9,10.3
2024-07-31 17:35:26.000,75.9,1795.6,5.0,10.2
2024-07-31 17:36:26.000,89.9,1024.2,4.5,11.4
2024-07-31 17:37:26.000,76.8,1552.9,4.1,8.3
2024-07-31 17:38:26.000,73.4,1635.4,4.4,13.4
2024-07-31 17:39:26.000,79.6,1478.1,4.2,5.9
2024-07-31 17:40:26.000,77.4,1262.8,5.7,12.9
2024-07-31 17:41:26.000,77.1,1804.8,3.9,9.9
2024-07-31 17:42:26.000,78.0,1379.0,6.3,12.0
2024-07-31 17:43:26.000,85.3,1054.4,5.8,10.7
2024-07-31 17:44:26.000,69.3,885.2,5.0,10.7
2024-07-31 17:45:26.000,77.4,1878.3,5.0,11.1
2024-07-31 17:46:26.000,70.4,1685.0,4.4,11.6
2024-07-31 17:47:26.000,77.8,1526.4,5.3,9.3
2024-07-31 17:48:26.000,70.4,1367.9,6.1,12.1
2024-07-31 17:49:26.000,72.9,1341.3,4.3,7.8
2024-07-31 17:50:26.000,73.5,1177.3,3.5,10.0
2024-07-31 17:51:26.000,79.9,1370.6,5.7,11.7
2024-07-31 17:52:26.000,79.6,864.0,5.3,12.0
2024-07-31 17:53:26.000,68.8,1279.2,3.9,10.9
2024-07-31 17:54:26.000,75.3,1406.7,4.3,9.2
2024-07-31 17:55:26.000,71.5,1683.0,4.1,11.8
2024-07-31 17:56:26.000,68.7,1488.0,4.3,8.7
2024-07-31 17:57:26.000,73.9,1738.5,4.7,13.5
2024-07-31 17:58:26.000,73.5,1904.7,4.7,9.8
2024-07-31 17:59:26.000,87.1,1817.5,4.3,6.9
2024-07-31 18:00:26.000,77.2,1641.2,4.2,7.6
2024-07-31 18:01:26.000,68.1,1503.6,4.8,10.1
2024-07-31 18:02:26.000,72.2,1205.8,5.2,10.3
2024-07-31 18:03:26.000,80.1,1722.0,4.7,13.9
2024-07-31 18:04:26.000,85.4,2003.9,6.2,7.9
2024-07-31 18:05:26.000,67.1,1602.6,5.5,10.1
2024-07-31 18:06:26.000,65.6,2075.2,3.4,7.9
2024-07-31 18:07:26.000,84.4,1042.3,5.5,9.0
2024-07-31 18:08:26.000,76.9,1153.8,5.6,13.4
2024-07-31 18:09:26.000,70.7,1756.6,4.6,7.7
2024-07-31 18:10:26.000,77.7,1579.3,3.5,11.2
2024-07-31 18:11:26.000,61.8,1894.1,5.0,10.8
2024-07-31 18:12:26.000,75.0,1495.4,5.0,10.0
2024-07-31 18:13:26.000,76.6,1239.6,3.9,11.0
2024-07-31 18:14:26.000,79.6,1435.9,3.5,7.7
2024-07-31 18:15:26.000,69.9,1040.2,4.9,13.3
2024-07-31 18:16:26.000,75.4,1161.4,4.8,13.8
2024-07-31 18:17:26.000,70.4,1791.7,4.6,10.1
2024-07-31 18:18:26.000,76.3,1761.8,4.9,14.8
2024-07-31 18:19:26.000,70.5,1608.9,3.9,9.2
2024-07-31 18:20:26.000,73.0,983.7,4.6,10.8
2024-07-31 18:21:26.000,70.0,1392.5,5.5,12.9
2024-07-31 18:22:26.000,78.3,1132.5,4.7,9.1
2024-07-31 18:23:26.000,79.3,1853.0,3.3,7.2
2024-07-31 18:24:26.000,73.8,1324.9,4.5,6.8
2024-07-31 18:25:26.000,75.2,1174.3,3.9,14.1
2024-07-31 18:26:26.000,67.8,1508.9,5.3,8.9
2024-07-31 18:27:26.000,73.5,1308.0,5.3,9.6
2024-07-31 18:28:26.000,74.7,1945.1,3.3,7.8
2024-07-31 18:29:26.000,88.1,1279.6,5.8,11.9
2024-07-31 18:30:26.000,69.4,1080.2,3.9,8.4
2024-07-31 18:31:26.000,82.3,854.1,6.6,9.0
2024-07-31 18:32:26.000,80.0,1490.8,5.0,10.6
2024-07-31 18:33:26.000,76.4,1331.4,3.8,7.9
2024-07-31 18:34:26.000,83.8,1071.3,3.9,9.6
2024-07-31 18:35:26.000,76.9,1856.8,5.3,12.8
2024-07-31 18:36:26.000,76.9,1700.2,4.6,10.9
2024-07-31 18:37:26.000,74.7,1491.5,4.9,10.3
2024-07-31 18:38:26.000,81.1,1909.3,6.6,10.4
2024-07-31 18:39:26.000,80.5,1698.8,4.3,9.2
2024-07-31 18:40:26.000,71.9,1253.1,5.1,14.0
2024-07-31 18:41:26.000,68.4,1188.2,6.4,8.4
2024-07-31 18:42:26.000,74.0,1745.4,5.3,10.4
2024-07-31 18:43:26.000,71.0,1618.9,3.4,10.2
2024-07-31 18:44:26.000,74.7,1550.9,5.5,12.0
2024-07-31 18:45:26.000,81.2,1246.1,3.8,12.2
2024-07-31 18:46:26.000,72.7,1682.4,6.4,9.9
2024-07-31 18:47:26.000,74.8,1273.4,4.2,10.6
2024-07-31 18:48:26.000,75.3,1469.4,8.0,10.7
2024-07-31 18:49:26.000,79.2,1934.1,6.5,5.5
2024-07-31 18:50:26.000,63.8,1301.7,4.2,6.8
2024-07-31 18:51:26.000,72.0,1028.1,5.0,8.8
2024-07-31 18:52:26.000,76.1,1184.2,5.8,8.9
2024-07-31 18:53:26.000,81.0,1798.3,5.8,7.6
2024-07-31 18:54:26.000,72.5,1576.4,5.4,11.5
2024-07-31 18:55:26.000,65.6,1461.3,6.3,10.0
2024-07-31 18:56:26.000,78.1,1347.3,4.9,9.6
2024-07-31 18:57:26.000,71.8,1645.6,4.6,7.5
2024-07-31 18:58:26.000,69.1,1245.3,4.7,9.9
2024-07-31 18:59:26.000,71.9,1591.7,5.9,4.7
2024-07-31 19:00:26.000,74.1,1280.6,5.4,9.7
2024-07-31 19:01:26.000,72.0,1230.7,5.3,10.1
2024-07-31 19:02:26.000,64.0,1308.8,5.8,10.5
2024-07-31 19:03:26.000,79.5,1387.4,2.9,6.9
2024-07-31 19:04:26.000,81.4,1485.4,5.3,10.4
2024-07-31 19:05:26.000,78.3,1570.6,5.2,7.9
2024-07-31 19:06:26.000,69.3,393.5,6.7,8.4
2024-07-31 19:07:26.000,74.0,1257.7,3.5,11.4
2024-07-31 19:08:26.000,75.0,1382.5,6.6,14.0
2024-07-31 19:09:26.000,78.0,1951.5,5.1,10.1
2024-07-31 19:10:26.000,78.3,1176.0,5.5,8.4
2024-07-31 19:11:26.000,71.3,1548.8,6.7,10.4
2024-07-31 19:12:26.000,75.4,1948.5,5.6,11.9
2024-07-31 19:13:26.000,77.3,1106.1,5.4,11.2
2024-07-31 19:14:26.000,82.3,1618.2,5.2,15.5
2024-07-31 19:15:26.000,78.5,1259.3,4.5,8.6
2024-07-31 19:16:26.000,78.9,1348.6,5.0,10.5
2024-07-31 19:17:26.000,75.4,1259.1,4.3,13.1
2024-07-31 19:18:26.000,82.1,1280.4,5.0,13.0
2024-07-31 19:19:26.000,77.0,2316.6,2.7,6.1
2024-07-31 19:20:26.000,70.7,1753.3,5.4,10.0
2024-07-31 19:21:26.000,82.0,1830.5,4.9,13.0
2024-07-31 19:22:26.000,78.5,1647.6,4.7,15.8
2024-07-31 19:23:26.000,72.8,1018.1,5.2,11.4
2024-07-31 19:24:26.000,72.6,1618.5,3.6,9.3
2024-07-31 19:25:26.000,76.5,1821.9,6.9,8.0
2024-07-31 19:26:26.000,77.3,1244.0,4.9,14.4
2024-07-31 19:27:26.000,76.0,1789.6,4.9,11.5
2024-07-31 19:28:26.000,76.6,1711.3,4.0,8.3
2024-07-31 19:29:26.000,83.5,2055.6,5.0,9.6
2024-07-31 19:30:26.000,80.4,1374.7,6.4,10.6
2024-07-31 19:31:26.000,76.0,1170.7,6.0,11.1
2024-07-31 19:32:26.000,79.7,1391.5,5.9,8.2
2024-07-31 19:33:26.000,69.8,1930.7,5.5,8.8
2024-07-31 19:34:26.000,77.0,951.5,4.6,6.7
2024-07-31 19:35:26.000,84.0,879.5,3.5,12.1
2024-07-31 19:36:26.000,73.9,1526.8,4.8,9.3
2024-07-31 19:37:26.000,70.8,1367.2,4.8,10.9
2024-07-31 19:38:26.000,71.7,1502.3,6.0,12.8
2024-07-31 19:39:26.000,69.6,1783.6,5.3,10.4
2024-07-31 19:40:26.000,71.1,1334.2,6.6,9.8
2024-07-31 19:41:26.000,73.1,938.1,6.2,10.4
2024-07-31 19:42:26.000,68.0,2113.3,4.5,10.1
2024-07-31 19:43:26.000,75.1,1200.8,3.2,12.5
2024-07-31 19:44:26.000,79.5,1182.3,6.4,10.6
2024-07-31 19:45:26.000,70.5,1831.1,6.4,8.9
2024-07-31 19:46:26.000,82.6,1384.7,3.6,12.1
2024-07-31 19:47:26.000,77.6,1481.0,6.5,12.5
2024-07-31 19:48:26.000,80.2,1644.8,5.4,7.3
2024-07-31 19:49:26.000,71.7,1825.1,5.2,13.1
2024-07-31 19:50:26.000,79.3,1400.0,6.6,10.7
2024-07-31 19:51:26.000,69.5,1956.0,6.3,10.6
2024-07-31 19:52:26.000,79.5,859.3,5.7,12.0
2024-07-31 19:53:26.000,75.9,1727.9,5.5,8.9
2024-07-31 19:54:26.000,77.8,1248.1,5.6,11.9
2024-07-31 19:55:26.000,69.1,1911.7,4.6,9.2
2024-07-31 19:56:26.000,70.5,1542.6,4.9,7.1
2024-07-31 19:57:26.000,78.0,1298.1,4.1,8.0
2024-07-31 19:58:26.000,70.3,1698.9,4.7,11.1
2024-07-31 19:59:26.000,77.3,1768.0,4.6,8.1
2024-07-31 20:00:26.000,68.2,1692.6,4.4,13.2
2024-07-31 20:01:26.000,79.2,1191.1,5.1,12.4
2024-07-31 20:02:26.000,68.8,1354.8,4.7,12.7
2024-07-31 20:03:26.000,77.8,1498.8,5.5,10.2
2024-07-31 20:04:26.000,78.1,1487.6,3.4,10.5
2024-07-31 20:05:26.000,71.5,1724.9,4.9,7.6
2024-07-31 20:06:26.000,77.9,895.5,5.1,12.0
2024-07-31 20:07:26.000,76.3,1600.3,4.7,10.8
2024-07-31 20:08:26.000,72.3,1413.0,4.8,11.1
2024-07-31 20:09:26.000,70.0,1248.4,3.4,13.4
2024-07-31 20:10:26.000,65.2,1277.3,5.4,8.8
2024-07-31 20:11:26.000,76.7,1435.6,5.6,9.7
2024-07-31 20:12:26.000,67.2,419.7,5.5,10.7
2024-07-31 20:13:26.000,75.5,1289.6,6.0,8.1
2024-07-31 20:14:26.000,73.7,1237.3,5.2,9.6
2024-07-31 20:15:26.000,78.4,1659.8,5.5,11.0
2024-07-31 20:16:26.000,73.5,1258.3,5.2,9.3
2024-07-31 20:17:26.000,73.4,1435.5,5.7,12.6
2024-07-31 20:18:26.000,78.7,1962.7,3.4,7.0
2024-07-31 20:19:26.000,76.7,1798.3,4.1,12.2
2024-07-31 20:20:26.000,76.6,1770.7,6.6,11.3
2024-07-31 20:21:26.000,77.3,1350.0,2.5,8.9
2024-07-31 20:22:26.000,67.3,1662.9,4.9,8.2
2024-07-31 20:23:26.000,78.8,1429.8,6.2,5.8
2024-07-31 20:24:26.000,78.1,1441.2,4.9,8.4
2024-07-31 20:25:26.000,69.9,1622.9,4.6,12.1
2024-07-31 20:26:26.000,73.8,1320.9,5.1,9.9
2024-07-31 20:27:26.000,74.8,1947.9,4.6,12.3
2024-07-31 20:28:26.000,74.3,1452.0,5.0,8.8
2024-07-31 20:29:26.000,76.7,1685.5,4.3,11.4
2024-07-31 20:30:26.000,82.2,1936.7,6.1,8.6
2024-07-31 20:31:26.000,80.4,1809.5,6.4,8.1
2024-07-31 20:32:26.000,68.4,1077.3,4.9,9.8
2024-07-31 20:33:26.000,78.1,1633.5,3.6,8.7
2024-07-31 20:34:26.000,81.6,1755.2,4.5,6.9
2024-07-31 20:35:26.000,76.9,1767.6,4.8,9.6
2024-07-31 20:36:26.000,80.5,1166.0,5.5,10.2
2024-07-31 20:37:26.000,85.1,1302.9,4.0,12.5
2024-07-31 20:38:26.000,80.1,1798.4,4.2,11.9
2024-07-31 20:39:26.000,76.2,1271.5,5.5,12.4
2024-07-31 20:40:26.000,80.2,1410.1,5.9,11.4
2024-07-31 20:41:26.000,75.7,1972.8,4.4,10.7
2024-07-31 20:42:26.000,75.1,1485.7,3.7,7.5
2024-07-31 20:43:26.000,73.2,1282.0,8.3,10.3
2024-07-31 20:44:26.000,82.8,1236.7,5.8,11.2
2024-07-31 20:45:26.000,70.9,1599.8,4.7,12.9
2024-07-31 20:46:26.000,82.7,1100.1,5.9,11.4
2024-07-31 20:47:26.000,77.5,1425.8,4.9,12.5
2024-07-31 20:48:26.000,68.0,1600.0,5.9,7.9
2024-07-31 20:49:26.000,76.8,1889.7,5.2,9.3
2024-07-31 20:50:26.000,64.5,1700.3,5.1,10.9
2024-07-31 20:51:26.000,78.1,1285.8,4.9,12.3
2024-07-31 20:52:26.000,79.4,1853.5,3.6,9.7
2024-07-31 20:53:26.000,72.0,1410.1,6.9,9.8
2024-07-31 20:54:26.000,75.6,1129.3,4.1,11.4
2024-07-31 20:55:26.000,84.8,1448.4,3.6,7.7
2024-07-31 20:56:26.000,72.5,1931.5,4.8,13.2
2024-07-31 20:57:26.000,69.7,1549.6,4.0,8.2
2024-07-31 20:58:26.000,82.4,1503.8,4.9,6.2
2024-07-31 20:59:26.000,84.8,1991.2,5.7,10.0
2024-07-31 21:00:26.000,75.0,1070.6,6.0,13.4
2024-07-31 21:01:26.000,80.1,1114.3,5.8,11.2
2024-07-31 21:02:26.000,81.7,1015.2,4.7,11.5
2024-07-31 21:03:26.000,71.3,1611.8,5.0,10.1
2024-07-31 21:04:26.000,72.6,1549.9,5.4,9.7
2024-07-31 21:05:26.000,81.2,1962.8,3.2,6.9
2024-07-31 21:06:26.000,83.4,1573.0,5.6,5.5
2024-07-31 21:07:26.000,77.8,1378.8,3.5,10.4
2024-07-31 21:08:26.000,70.6,1500.5,7.0,12.6
2024-07-31 21:09:26.000,84.9,1535.3,4.6,10.7
2024-07-31 21:10:26.000,72.3,998.5,4.8,11.2
2024-07-31 21:11:26.000,73.3,2313.1,4.2,13.2
2024-07-31 21:12:26.000,76.7,1656.0,4.4,10.7
2024-07-31 21:13:26.000,82.8,1563.0,7.3,9.8
2024-07-31 21:14:26.000,79.3,1684.5,5.9,8.4
2024-07-31 21:15:26.000,77.1,1712.8,3.5,14.0
2024-07-31 21:16:26.000,77.3,1457.8,6.5,11.1
2024-07-31 21:17:26.000,75.2,1310.6,6.2,8.1
2024-07-31 21:18:26.000,77.8,1679.8,4.7,7.7
2024-07-31 21:19:26.000,62.4,1615.7,5.3,12.5
2024-07-31 21:20:26.000,73.5,1257.0,5.0,7.9
2024-07-31 21:21:26.000,76.2,1925.7,7.0,13.7
2024-07-31 21:22:26.000,69.2,1588.0,4.2,4.5
2024-07-31 21:23:26.000,76.9,1718.9,5.1,12.8
2024-07-31 21:24:26.000,74.0,1917.6,4.6,11.0
2024-07-31 21:25:26.000,83.8,1506.6,3.6,10.2
2024-07-31 21:26:26.000,82.9,1595.1,7.2,9.6
2024-07-31 21:27:26.000,72.7,1743.0,3.8,13.8
2024-07-31 21:28:26.000,74.2,1282.5,5.2,11.4
2024-07-31 21:29:26.000,74.6,1516.2,3.3,8.2
2024-07-31 21:30:26.000,72.7,1537.7,4.6,6.6
2024-07-31 21:31:26.000,76.0,1213.2,5.4,10.4
2024-07-31 21:32:26.000,71.2,2195.3,4.2,10.0
2024-07-31 21:33:26.000,69.3,1077.8,5.6,7.0
2024-07-31 21:34:26.000,78.1,1110.6,4.7,9.9
2024-07-31 21:35:26.000,78.1,1894.3,6.2,8.9
2024-07-31 21:36:26.000,71.0,1714.0,6.4,10.0
2024-07-31 21:37:26.000,79.5,1192.2,4.4,11.5
2024-07-31 21:38:26.000,71.8,1682.2,5.1,13.0
2024-07-31 21:39:26.000,76.3,1940.4,5.2,11.8
2024-07-31 21:40:26.000,79.1,1490.9,5.6,8.6
2024-07-31 21:41:26.000,74.8,2279.6,5.0,10.7
2024-07-31 21:42:26.000,77.3,982.8,5.2,10.1
2024-07-31 21:43:26.000,72.4,1708.1,4.8,7.3
2024-07-31 21:44:26.000,74.0,1850.0,5.1,10.8
2024-07-31 21:45:26.000,74.0,1767.4,6.3,13.7
2024-07-31 21:46:26.000,71.3,1438.7,5.6,10.1
2024-07-31 21:47:26.000,74.1,1412.9,5.7,6.8
2024-07-31 21:48:26.000,67.3,1633.2,5.7,10.1
2024-07-31 21:49:26.000,72.5,1744.7,4.8,7.6
2024-07-31 21:50:26.000,73.6,1680.7,5.3,11.7
2024-07-31 21:51:26.000,73.7,1812.0,3.9,11.0
2024-07-31 21:52:26.000,73.8,1194.3,6.3,9.7
2024-07-31 21:53:26.000,74.7,1431.7,2.2,9.3
2024-07-31 21:54:26.000,77.4,1218.0,4.9,9.6
2024-07-31 21:55:26.000,79.4,1384.2,6.1,10.0
2024-07-31 21:56:26.000,71.8,1804.6,3.6,8.5
2024-07-31 21:57:26.000,69.0,1532.4,5.4,7.2
2024-07-31 21:58:26.000,69.8,2282.1,4.3,12.3
2024-07-31 21:59:26.000,72.6,1558.0,4.6,9.2
2024-07-31 22:00:26.000,73.2,1517.9,5.9,10.3
2024-07-31 22:01:26.000,71.2,1531.9,5.2,10.6
2024-07-31 22:02:26.000,68.5,1308.7,3.0,10.6
2024-07-31 22:03:26.000,72.7,1482.6,4.0,7.7
2024-07-31 22:04:26.000,75.9,1838.3,6.0,6.6
2024-07-31 22:05:26.000,78.0,1534.2,5.4,8.8
2024-07-31 22:06:26.000,72.2,1262.0,6.7,10.8
2024-07-31 22:07:26.000,72.9,1222.5,6.7,8.5
2024-07-31 22:08:26.000,70.4,1364.9,4.7,9.3
2024-07-31 22:09:26.000,74.8,1522.2,7.5,14.3
2024-07-31 22:10:26.000,70.8,1858.1,5.0,6.3
2024-07-31 22:11:26.000,77.9,1097.9,4.0,8.5
2024-07-31 22:12:26.000,66.1,1404.1,4.4,13.8
2024-07-31 22:13:26.000,73.2,1543.3,2.7,9.9
2024-07-31 22:14:26.000,76.5,949.9,6.6,8.6
2024-07-31 22:15:26.000,75.9,1249.9,6.6,12.3
2024-07-31 22:16:26.000,88.5,1296.0,4.0,10.1
2024-07-31 22:17:26.000,76.7,1261.2,4.8,9.3
2024-07-31 22:18:26.000,70.0,1557.6,5.1,10.4
2024-07-31 22:19:26.000,74.5,1451.8,4.0,8.7
2024-07-31 22:20:26.000,66.1,1333.4,3.2,8.0
2024-07-31 22:21:26.000,74.6,1628.4,4.8,9.8
2024-07-31 22:22:26.000,70.8,2016.9,4.7,8.0
2024-07-31 22:23:26.000,79.6,1991.8,4.6,10.0
2024-07-31 22:24:26.000,72.3,923.2,5.2,10.7
2024-07-31 22:25:26.000,74.4,1673.1,6.4,11.7
2024-07-31 22:26:26.000,71.8,1446.6,4.7,12.3
2024-07-31 22:27:26.000,83.7,1546.5,5.2,9.2
2024-07-31 22:28:26.000,73.4,1380.5,5.7,11.0
2024-07-31 22:29:26.000,84.2,1535.3,5.6,11.0
2024-07-31 22:30:26.000,79.1,1545.4,4.4,10.7
2024-07-31 22:31:26.000,77.4,1326.3,5.1,9.0
2024-07-31 22:32:26.000,76.8,1231.1,5.5,7.9
2024-07-31 22:33:26.000,77.0,1365.4,3.9,11.0
2024-07-31 22:34:26.000,65.4,1570.3,6.3,6.6
2024-07-31 22:35:26.000,73.6,1679.7,6.4,9.5
2024-07-31 22:36:26.000,79.2,1756.0,4.3,4.9
2024-07-31 22:37:26.000,74.8,1351.7,5.2,7.3
2024-07-31 22:38:26.000,68.0,1585.2,5.6,8.2
2024-07-31 22:39:26.000,74.7,1788.8,4.5,12.2
2024-07-31 22:40:26.000,83.5,1849.7,5.5,11.4
2024-07-31 22:41:26.000,81.2,1482.4,5.2,8.9
2024-07-31 22:42:26.000,74.7,1433.7,3.5,11.5
2024-07-31 22:43:26.000,79.8,1557.3,5.5,11.8
2024-07-31 22:44:26.000,73.2,1155.1,3.9,9.7
2024-07-31 22:45:26.000,66.5,1441.9,5.9,7.2
2024-07-31 22:46:26.000,70.4,1723.4,4.3,9.6
2024-07-31 22:47:26.000,82.8,1692.6,4.8,9.8
2024-07-31 22:48:26.000,73.6,1418.9,6.4,7.5
2024-07-31 22:49:26.000,73.8,1565.3,5.5,10.7
2024-07-31 22:50:26.000,73.5,1252.6,3.9,10.6
2024-07-31 22:51:26.000,84.5,1711.0,4.0,10.9
2024-07-31 22:52:26.000,83.1,1476.7,4.4,10.6
2024-07-31 22:53:26.000,86.1,1417.2,5.4,11.5
2024-07-31 22:54:26.000,74.2,1391.5,5.4,9.6
2024-07-31 22:55:26.000,76.5,1481.1,4.2,10.4
